,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,department,salary
3315,0.5,0.9,4,171,2,0,0,hr,low
10532,0.52,0.64,4,268,3,0,0,marketing,low
326,0.37,0.52,2,157,3,0,0,sales,low
12495,0.82,0.99,4,263,6,0,0,technical,medium
12769,0.42,0.46,2,141,3,0,0,marketing,medium
2914,0.65,0.77,5,241,2,0,0,sales,medium
6262,0.88,0.67,4,226,2,0,0,technical,low
131,0.38,0.57,2,140,3,0,0,support,low
3947,0.99,0.86,4,206,2,0,0,support,low
14575,0.4,0.5,2,141,3,1,0,technical,low
14576,0.91,0.87,4,235,5,0,0,technical,low
14591,0.44,0.45,2,156,3,0,0,hr,medium
9964,0.61,0.74,5,185,2,1,0,technical,medium
13736,0.83,0.67,3,175,3,0,0,product_mng,medium
12787,0.88,0.6,4,162,2,0,0,technical,low
6750,0.67,0.75,3,194,3,0,0,hr,medium
12956,0.84,0.86,3,199,3,0,0,IT,medium
9151,0.86,0.9,5,180,4,0,0,product_mng,medium
3972,0.73,0.75,2,243,5,1,0,technical,medium
924,0.42,0.56,2,147,3,0,0,sales,medium
12812,0.85,0.99,3,208,2,0,0,product_mng,low
13549,0.94,0.65,4,213,2,1,0,IT,low
1418,0.1,0.95,7,296,4,0,0,technical,low
5607,0.26,0.37,2,232,3,1,0,hr,low
6848,0.84,0.91,4,207,3,0,0,support,low
12697,0.11,0.8,6,306,4,0,0,sales,low
8846,0.48,0.47,3,160,3,0,0,product_mng,medium
4422,0.8,0.79,5,240,4,0,0,IT,medium
9831,0.64,0.81,3,209,3,0,0,management,low
2366,0.22,0.74,3,199,6,0,0,accounting,medium
13250,0.31,0.87,6,240,3,1,0,hr,low
1752,0.1,0.95,6,264,5,0,0,RandD,medium
6725,0.66,0.57,6,278,3,0,0,sales,medium
9245,0.52,0.82,4,198,4,0,0,sales,low
11766,0.76,0.85,3,192,3,0,0,marketing,low
2938,0.52,0.67,4,210,3,1,0,technical,low
3922,0.69,0.67,3,178,2,0,0,hr,medium
11781,0.51,0.71,2,180,3,0,0,product_mng,low
13633,0.55,0.58,3,254,2,0,0,management,high
9814,0.93,0.54,4,239,2,0,0,technical,medium
10254,0.78,0.58,3,241,3,1,0,sales,medium
14693,0.77,0.87,4,242,6,0,0,sales,low
6567,0.3,0.97,3,171,4,1,0,management,medium
12778,0.1,0.92,7,269,4,0,0,sales,medium
11016,0.62,0.79,4,268,6,0,0,sales,medium
13131,0.79,0.59,4,187,2,0,0,management,low
8758,0.9,0.88,5,256,4,0,0,support,medium
11480,0.61,0.6,3,255,2,0,0,RandD,medium
8241,0.85,0.58,4,167,4,0,0,RandD,low
11762,0.81,0.9,4,270,10,0,0,accounting,medium
620,0.8,0.75,3,268,2,0,0,sales,medium
5640,0.21,0.76,4,165,6,1,0,product_mng,low
4010,0.58,0.67,2,180,2,0,0,technical,medium
7855,0.7,0.38,4,270,2,0,0,RandD,low
6151,0.49,0.37,4,216,4,0,0,technical,low
12923,0.96,0.64,3,166,2,0,0,accounting,medium
1108,0.1,0.91,7,297,4,0,0,technical,low
14123,0.91,0.82,2,241,3,0,0,sales,medium
7557,0.95,0.62,3,161,3,0,0,sales,low
12097,0.1,0.84,6,279,4,0,0,sales,low
9871,0.53,0.62,4,162,2,0,0,sales,low
12354,0.33,0.88,6,219,5,0,0,support,low
7862,0.68,1.0,3,205,4,0,0,accounting,low
10773,0.95,0.53,3,264,3,0,0,sales,low
5015,0.56,0.64,3,270,3,0,0,support,medium
11274,0.48,0.84,4,186,7,0,1,management,medium
13546,0.83,0.5,6,165,3,0,0,management,medium
986,0.36,0.5,2,158,3,0,0,RandD,low
7900,0.56,0.71,5,243,3,0,0,technical,medium
8541,0.5,0.84,3,259,2,0,0,product_mng,high
14389,0.37,0.51,2,127,3,0,0,sales,medium
11500,0.49,0.36,2,192,3,0,0,sales,low
12530,0.4,0.56,2,137,3,0,0,accounting,medium
11003,0.83,0.52,5,217,3,0,0,RandD,low
4117,0.44,0.74,4,250,6,0,0,RandD,medium
8157,0.42,0.6,2,188,3,0,0,product_mng,medium
1840,0.1,0.97,7,306,4,0,0,marketing,low
4197,0.67,0.66,6,152,3,0,0,RandD,medium
10843,0.95,0.62,4,150,2,0,0,management,low
11925,0.42,0.69,3,126,2,0,0,sales,low
12200,0.9,0.82,5,259,5,0,0,support,low
13249,0.61,0.52,3,224,3,0,0,hr,low
10475,0.91,0.66,3,208,4,0,0,sales,medium
8902,0.48,0.51,4,201,4,0,0,support,low
10922,0.18,0.81,4,147,4,0,0,marketing,low
3380,0.63,0.93,4,238,4,0,0,sales,medium
10604,0.8,0.67,3,236,3,1,0,RandD,low
12370,0.37,0.45,2,142,3,0,0,IT,low
6657,0.65,0.56,3,142,3,0,0,sales,low
8142,0.9,0.74,3,260,2,0,0,support,medium
1956,0.4,0.48,2,155,3,0,0,support,low
14232,0.38,0.55,2,147,3,0,0,sales,low
7782,0.38,0.51,2,120,3,0,0,RandD,low
12181,0.1,0.84,6,261,4,0,0,accounting,medium
1825,0.82,0.91,5,276,6,0,0,product_mng,medium
11179,0.65,0.9,6,217,4,1,1,RandD,medium
12667,0.91,0.97,4,274,6,0,0,technical,low
5605,0.51,0.82,3,206,4,0,0,hr,medium
5556,0.85,0.56,5,203,3,0,0,management,high
3038,0.12,0.78,6,260,5,0,0,management,medium
1268,0.36,0.55,2,134,3,0,0,support,low
10365,0.63,0.91,3,233,4,0,0,IT,medium
9331,0.81,0.97,4,212,2,0,0,sales,low
3273,0.49,0.52,5,188,4,0,0,product_mng,medium
9100,0.69,0.9,4,148,2,0,0,sales,low
8061,0.24,0.91,4,232,2,0,0,support,low
10646,0.53,0.8,4,241,3,1,0,technical,low
5790,0.59,0.57,4,261,2,0,0,IT,high
2197,0.9,0.79,4,150,2,0,0,IT,low
4657,0.95,0.76,3,236,2,1,0,sales,medium
7743,0.85,0.52,4,174,2,0,0,technical,low
3031,0.98,0.8,4,134,2,1,0,support,medium
14558,0.11,0.8,6,282,4,0,0,technical,medium
386,0.1,0.93,6,298,4,0,0,technical,medium
13539,0.5,0.52,2,178,2,0,0,support,medium
3907,1.0,0.81,5,243,3,0,0,sales,low
2228,0.89,0.68,3,175,2,0,0,sales,low
8265,0.33,0.62,4,113,6,0,0,sales,medium
6772,0.54,0.54,3,196,3,0,0,support,low
8704,0.49,0.99,6,230,4,0,0,accounting,low
14990,0.89,0.88,5,228,5,1,0,support,low
8063,0.51,0.58,5,173,3,0,0,support,low
11159,0.6,0.62,5,274,3,0,0,management,medium
12754,0.66,0.93,5,253,5,0,0,product_mng,low
461,0.43,0.5,2,137,3,0,0,support,medium
11635,0.59,0.73,4,247,10,0,0,management,high
9395,0.73,0.69,6,273,4,1,0,marketing,medium
11363,0.57,0.6,2,163,3,0,0,sales,medium
6898,0.36,0.4,3,160,3,0,0,accounting,medium
843,0.66,0.47,7,156,2,0,0,management,medium
9295,0.78,0.44,3,97,4,0,0,IT,medium
9468,0.84,0.54,5,186,2,0,0,technical,medium
9247,0.97,0.96,3,212,3,0,0,sales,low
7678,0.98,0.79,4,231,4,0,0,support,medium
12068,0.76,0.86,5,223,5,1,0,product_mng,medium
5697,0.81,0.98,6,196,2,0,0,support,low
12605,0.86,0.92,5,252,5,0,0,RandD,low
3128,0.12,0.93,6,257,6,1,0,RandD,low
4461,0.52,0.63,3,225,3,0,0,hr,medium
1453,0.63,0.83,6,242,5,0,0,accounting,low
2336,0.59,0.65,3,226,3,0,0,support,medium
8155,0.75,0.81,3,214,3,0,0,IT,low
10724,0.82,0.62,3,152,6,0,0,technical,low
5815,0.94,0.7,6,217,5,0,0,sales,low
3323,0.84,0.51,4,173,2,0,0,technical,low
12922,0.57,0.91,3,193,2,0,0,sales,low
8354,0.5,0.7,3,159,3,0,0,hr,low
3029,0.82,0.89,4,237,3,0,0,support,medium
7956,0.6,0.8,4,222,2,0,0,sales,medium
10559,0.49,0.5,5,170,2,0,0,sales,medium
12698,0.43,0.48,2,135,3,0,0,sales,medium
13306,0.87,0.92,4,263,3,0,0,management,medium
1011,0.43,0.47,2,149,3,0,0,sales,medium
4273,0.56,0.81,5,274,4,0,0,RandD,medium
13211,0.49,0.6,2,113,5,0,0,IT,low
8937,0.9,0.61,3,185,3,0,0,marketing,medium
4372,0.52,0.71,2,231,2,0,0,sales,low
9620,0.21,0.61,6,159,5,1,0,accounting,medium
4502,0.72,0.49,3,203,3,0,1,RandD,medium
2137,0.52,0.43,2,199,2,0,0,sales,medium
13221,0.62,0.91,3,269,8,0,0,support,medium
3463,0.79,0.61,4,136,3,0,0,accounting,medium
8365,0.94,0.81,3,196,3,0,0,technical,medium
10987,0.54,0.73,3,157,3,0,0,RandD,low
14786,0.39,0.49,2,129,3,0,0,technical,medium
7663,0.88,0.77,4,224,5,1,0,hr,low
13920,0.77,0.86,5,238,3,0,0,management,high
10312,0.15,0.89,3,251,4,0,0,marketing,high
10637,0.5,0.64,3,257,2,1,0,accounting,high
1640,0.91,0.89,5,217,5,0,0,technical,low
14979,0.09,0.93,6,296,4,0,0,technical,medium
6133,0.59,0.58,2,267,3,0,0,sales,medium
8992,0.41,0.69,2,152,4,1,0,IT,low
7794,0.76,0.6,5,279,2,0,0,sales,medium
14971,0.39,0.45,2,140,3,0,0,sales,medium
980,0.45,0.45,2,140,3,0,0,product_mng,low
10313,0.53,0.85,5,268,3,1,0,sales,medium
68,0.76,0.86,5,223,5,1,0,product_mng,medium
7030,0.71,0.96,5,135,4,1,0,marketing,low
6218,0.65,0.76,3,111,5,0,0,technical,medium
4279,0.76,0.62,4,197,3,0,0,technical,low
3925,0.14,0.68,4,273,5,1,0,hr,medium
14769,0.43,0.55,2,136,3,0,0,sales,low
11798,0.61,0.42,3,145,4,0,1,sales,medium
11536,0.56,0.98,5,171,3,1,0,sales,low
3208,0.95,0.98,5,155,3,0,0,accounting,low
12851,0.85,0.66,4,155,4,0,0,hr,high
4219,0.87,0.82,4,251,3,0,0,sales,high
11477,0.32,0.47,3,143,4,0,0,IT,medium
8839,0.86,0.71,5,235,4,0,0,IT,medium
1281,0.75,0.88,5,270,5,0,0,IT,high
1181,0.39,0.5,2,127,3,0,0,technical,low
14162,0.71,0.69,4,222,4,0,0,sales,medium
13435,0.71,0.54,4,188,6,0,0,technical,low
5050,0.74,0.8,4,241,2,0,0,sales,medium
14526,0.73,0.86,4,245,6,0,0,sales,low
14657,0.44,0.46,2,143,3,0,0,IT,low
2976,0.24,0.55,5,208,5,0,0,RandD,low
5731,0.59,0.66,3,166,3,1,0,management,low
4187,0.24,0.74,5,282,3,0,0,IT,medium
13831,0.63,0.65,3,190,10,0,0,sales,medium
2807,0.91,0.57,3,164,3,0,0,technical,medium
12729,0.09,0.83,6,282,4,0,0,technical,medium
7066,0.3,0.67,3,150,2,0,0,technical,medium
3658,0.76,0.74,4,235,3,0,0,RandD,high
5910,0.37,0.37,3,168,3,0,0,hr,low
13614,0.48,0.67,4,220,3,0,1,management,medium
12511,0.53,0.85,2,164,5,0,0,support,low
5713,0.59,0.59,3,173,3,0,0,IT,low
2662,0.6,0.77,4,157,4,0,0,product_mng,low
3059,0.25,0.65,3,264,4,0,0,management,low
9582,0.43,0.51,2,123,3,0,0,technical,medium
282,0.83,0.92,5,267,6,0,0,support,low
7523,0.48,0.79,3,180,2,0,0,technical,medium
2308,0.62,0.53,3,141,3,0,0,sales,low
12276,0.1,0.97,6,267,4,1,0,support,low
5395,0.83,0.5,4,259,2,0,0,support,medium
7357,0.77,0.56,3,236,3,1,0,accounting,medium
2387,0.74,0.78,5,216,2,0,0,sales,low
2448,0.25,0.69,3,187,4,0,0,marketing,medium
3409,0.58,0.86,5,206,3,0,0,support,low
12404,0.76,0.87,5,245,5,0,0,sales,low
8483,0.77,0.68,3,225,2,0,0,sales,low
6726,0.87,0.95,3,242,5,0,0,sales,low
4317,0.53,0.99,3,188,3,0,0,technical,high
11347,0.69,0.72,4,185,10,1,0,management,high
1182,0.91,0.9,4,245,5,0,0,technical,low
14780,0.25,0.46,4,214,4,0,0,technical,medium
1571,0.74,0.96,4,231,5,0,0,technical,low
7334,0.9,0.98,2,243,3,0,0,marketing,medium
7076,0.57,0.7,3,210,2,0,0,support,medium
6686,0.91,0.82,3,145,3,1,0,support,medium
5709,0.82,0.59,3,210,3,0,0,management,medium
8173,0.79,0.99,4,183,2,0,0,marketing,low
11486,0.68,0.99,3,159,2,0,0,accounting,medium
11469,0.91,0.8,5,169,4,0,0,sales,low
11409,0.87,0.87,5,207,2,0,0,sales,high
8128,0.96,0.91,3,260,5,0,0,technical,low
880,0.38,0.88,3,154,4,0,0,technical,medium
6317,0.42,0.91,3,209,2,0,0,technical,low
6635,0.45,0.41,3,216,6,1,0,RandD,medium
2952,0.96,0.62,4,217,2,0,0,support,medium
303,0.37,0.55,2,127,3,0,0,RandD,medium
5326,1.0,0.87,4,256,3,0,0,IT,low
12266,0.11,0.95,6,286,4,0,0,technical,medium
3722,0.72,0.91,3,239,2,0,0,management,medium
2075,0.41,0.47,4,104,3,0,0,sales,low
6867,0.81,0.8,3,183,2,1,0,RandD,medium
1121,0.38,0.47,2,147,3,0,0,support,medium
11879,0.78,0.8,3,256,2,0,0,IT,medium
9890,0.56,0.57,5,274,3,0,0,technical,medium
2468,0.91,0.76,5,152,3,0,0,accounting,low
11201,0.53,0.64,3,143,2,0,0,sales,low
11345,0.8,0.67,3,178,3,0,0,IT,low
14226,0.38,0.54,2,143,3,0,0,sales,low
8066,0.97,0.77,3,206,4,0,0,support,medium
13466,0.99,0.66,3,181,2,0,0,IT,medium
2708,0.49,0.77,4,218,2,0,0,technical,low
10886,0.63,0.71,4,244,2,0,0,support,low
7284,0.74,0.87,3,192,3,1,0,hr,low
10813,0.76,0.88,5,265,4,0,0,support,low
4097,0.54,0.96,3,147,2,0,0,support,medium
11553,0.96,0.55,3,164,3,0,0,sales,medium
1776,0.43,0.47,2,248,2,0,0,sales,medium
13288,0.97,0.57,4,150,2,0,0,IT,medium
8348,0.8,0.78,3,251,3,0,0,sales,high
10052,0.68,0.73,3,250,2,0,0,support,medium
14596,0.75,0.9,5,256,5,0,0,support,low
14350,0.73,0.87,5,257,5,0,0,IT,low
3308,0.42,0.74,6,218,6,0,0,sales,medium
13885,0.95,0.77,5,199,10,1,0,sales,medium
8158,0.99,0.82,3,255,2,0,0,product_mng,medium
8535,0.5,0.75,3,232,2,0,0,IT,medium
6003,0.64,0.55,3,147,2,0,0,support,low
5026,0.84,0.91,5,208,3,0,0,product_mng,low
733,0.38,0.45,2,129,3,0,0,support,medium
7906,0.23,0.8,5,139,3,0,0,support,medium
5711,0.68,0.96,4,255,3,0,0,IT,medium
14101,0.39,0.75,6,185,3,0,1,management,high
1117,0.72,0.88,5,249,5,0,0,support,medium
9041,0.48,0.63,5,129,5,0,0,technical,medium
8138,0.64,0.53,4,133,3,0,0,support,low
2370,0.12,0.55,5,242,4,0,0,marketing,medium
4499,0.94,0.8,5,111,4,0,1,RandD,medium
4283,0.66,0.94,4,190,3,0,0,marketing,medium
11712,0.75,0.66,5,234,2,0,0,management,high
11909,0.85,0.58,4,186,7,0,0,sales,medium
14211,0.38,0.53,2,157,3,0,0,sales,low
7747,0.83,0.84,4,146,3,0,0,technical,low
3512,0.52,0.92,3,214,3,0,0,accounting,low
2714,0.64,0.55,4,167,3,1,0,technical,medium
1113,0.1,0.87,6,306,4,0,0,support,medium
8738,0.6,0.5,3,211,3,0,0,technical,medium
494,0.84,1.0,5,218,5,0,0,technical,medium
7452,0.74,0.56,3,125,6,0,0,support,medium
28,0.41,0.46,2,128,3,0,0,accounting,low
9833,0.24,0.71,3,187,5,0,0,IT,low
9217,0.76,0.54,5,278,2,1,0,technical,medium
6476,0.56,0.98,4,207,3,0,0,product_mng,medium
6343,0.66,0.96,4,216,3,0,0,sales,low
13521,0.77,0.74,5,243,2,0,0,technical,low
6344,0.63,0.79,3,197,3,1,0,sales,low
14876,0.1,0.97,7,306,4,0,0,marketing,low
13925,0.51,0.75,3,133,3,0,0,sales,medium
6424,0.5,0.89,3,187,4,1,0,sales,medium
1877,0.39,0.51,2,137,3,0,0,technical,low
12510,0.44,0.48,2,146,3,0,0,support,low
3890,0.42,0.56,2,103,3,1,0,marketing,medium
9114,0.83,0.78,4,242,3,1,0,hr,medium
11066,0.7,0.54,5,263,3,0,0,technical,low
14917,0.4,0.48,2,142,3,0,0,support,low
10815,0.83,0.73,4,247,2,0,0,support,medium
4389,0.85,0.95,4,171,3,0,0,technical,medium
12073,0.09,0.87,7,295,4,0,0,product_mng,low
10,0.45,0.54,2,135,3,0,0,sales,low
12420,0.09,0.96,6,268,4,0,0,technical,medium
967,0.85,0.92,4,275,5,0,0,support,medium
11004,0.83,0.91,3,155,3,0,0,RandD,low
3980,0.91,0.89,4,260,3,0,0,sales,low
9661,0.94,0.8,6,147,3,0,0,technical,medium
14559,0.11,0.84,7,264,4,0,0,technical,medium
1827,0.1,0.95,5,286,4,0,0,RandD,high
14764,0.79,1.0,5,257,6,0,0,sales,low
8090,0.59,0.55,3,183,4,0,0,marketing,low
6300,0.67,0.6,4,209,2,0,0,technical,low
595,0.09,0.87,5,263,4,0,0,IT,low
7099,0.59,0.53,4,216,2,0,0,marketing,medium
8892,0.18,0.54,4,165,3,0,0,technical,medium
2817,0.99,1.0,4,223,2,1,0,product_mng,low
12992,0.89,0.88,5,241,2,1,0,sales,medium
13502,0.62,0.91,3,251,10,0,0,sales,medium
630,0.1,0.9,7,286,4,0,0,sales,low
11404,0.69,0.58,4,149,3,0,1,marketing,medium
4534,0.7,0.84,6,225,6,0,0,accounting,low
12052,0.38,0.55,2,134,3,0,0,support,low
3856,0.62,0.69,4,165,4,1,0,technical,medium
3851,0.26,0.9,4,266,5,0,0,technical,medium
14931,0.87,0.88,5,240,5,0,0,IT,medium
14414,0.1,0.93,6,256,4,0,0,support,low
13812,0.53,0.66,3,191,3,0,0,IT,high
11670,0.5,0.91,4,144,8,0,0,management,medium
14198,0.19,0.79,4,229,4,0,0,product_mng,medium
4927,0.67,0.58,3,246,3,0,0,technical,medium
12197,0.1,0.91,6,287,4,0,0,technical,low
11278,0.66,0.53,3,164,6,0,0,support,low
8129,0.62,0.78,3,178,3,1,0,technical,low
13066,0.77,0.83,3,175,3,0,1,sales,medium
4660,0.9,0.69,4,274,2,0,0,technical,medium
1569,0.37,0.48,2,153,3,0,0,technical,low
12423,0.4,0.46,2,143,3,0,0,technical,high
7036,0.97,0.82,4,176,2,0,0,sales,low
80,0.45,0.54,2,140,3,0,0,support,low
811,0.09,0.97,7,288,4,0,0,support,medium
8181,0.84,0.71,4,222,2,0,0,sales,medium
1492,0.38,0.55,2,160,3,0,0,technical,low
832,0.39,0.48,2,161,3,0,0,IT,low
4911,0.78,0.49,3,224,3,0,0,sales,low
9414,0.64,0.62,4,145,3,1,0,sales,low
10664,0.37,0.72,3,169,2,1,0,support,medium
3794,0.65,0.7,3,141,4,0,0,support,low
4896,0.5,0.78,6,138,3,0,0,sales,medium
1083,0.83,0.94,4,267,5,0,0,sales,medium
6464,0.67,0.97,5,239,3,0,0,support,low
7867,0.57,0.52,4,252,2,0,0,marketing,low
12804,0.61,0.67,4,151,3,0,0,IT,high
5636,0.98,0.92,4,175,2,0,0,IT,medium
8045,0.64,0.83,4,179,3,0,0,hr,low
14933,0.1,0.94,7,264,4,0,0,IT,medium
2398,0.54,0.93,4,161,4,1,0,hr,low
11947,0.85,0.9,3,245,3,0,0,marketing,medium
1667,0.44,0.55,2,128,3,0,1,IT,medium
8737,0.74,0.87,3,155,3,0,0,technical,medium
10702,0.59,0.96,5,211,3,0,0,sales,medium
13357,0.95,0.61,3,224,2,1,0,support,low
14807,0.86,0.84,5,222,5,0,0,IT,low
13938,0.88,0.88,4,222,3,1,1,sales,medium
12551,0.75,0.99,5,254,5,0,0,sales,low
8545,0.22,0.65,5,174,5,1,0,RandD,medium
13148,0.92,0.6,5,236,3,1,1,sales,medium
9584,0.46,0.54,3,183,4,0,0,technical,medium
4218,0.89,0.68,4,258,2,1,0,sales,low
9067,0.49,0.78,5,137,3,1,0,IT,low
1699,0.43,0.46,2,126,3,0,0,sales,medium
12019,0.76,0.89,5,262,5,0,0,sales,low
7738,0.78,0.53,4,177,2,0,0,accounting,low
10183,0.83,0.91,3,196,4,0,0,hr,low
10260,0.91,0.58,3,172,3,0,0,hr,low
10793,0.61,0.56,4,176,3,0,0,hr,medium
11809,0.93,0.51,4,110,3,0,0,product_mng,low
2815,0.93,0.63,4,143,3,1,0,product_mng,low
6148,0.52,0.92,4,112,2,0,0,technical,medium
10869,0.87,0.71,4,157,2,0,0,hr,medium
4071,0.79,0.97,4,204,3,0,0,sales,medium
10076,0.71,0.81,2,182,3,0,0,management,high
5723,0.88,0.62,4,221,2,0,0,RandD,low
4013,0.66,0.92,4,229,2,0,0,technical,low
7221,0.78,0.51,3,172,3,0,0,technical,medium
2814,0.68,0.41,4,254,5,0,0,product_mng,low
6556,0.3,0.53,3,148,4,0,0,IT,medium
13189,0.81,0.55,3,199,2,1,0,IT,medium
13401,0.28,0.89,4,97,6,0,0,management,low
5219,0.55,0.8,4,260,3,0,0,hr,high
4286,0.88,0.72,3,200,2,1,0,sales,medium
886,0.41,0.51,2,127,3,0,0,support,medium
3857,0.71,0.68,4,221,4,0,0,technical,medium
13870,0.15,0.81,5,280,3,1,0,RandD,high
12140,0.09,0.96,6,245,4,0,0,IT,low
7423,0.97,0.7,4,218,2,0,0,sales,high
8803,0.6,0.48,4,219,4,1,0,sales,medium
9547,0.72,0.73,5,167,3,0,0,marketing,medium
4399,0.72,0.87,4,184,4,0,0,support,medium
9228,0.91,0.49,3,267,3,0,0,IT,medium
1365,0.1,0.83,6,293,4,0,0,product_mng,low
4060,0.63,0.88,3,177,3,0,0,sales,low
8006,0.56,0.55,3,245,2,0,0,IT,medium
6325,0.84,0.55,4,149,2,0,0,product_mng,medium
1889,0.11,0.95,6,279,4,0,0,technical,low
11917,0.92,0.85,3,151,6,1,0,sales,low
427,0.55,0.6,3,180,4,0,0,technical,medium
4792,0.62,0.66,3,208,3,0,0,management,low
455,0.44,0.53,2,127,3,0,0,RandD,medium
10966,0.87,0.87,4,144,3,0,0,support,low
1039,0.82,1.0,4,273,6,0,0,support,medium
3011,0.89,0.73,3,210,2,0,0,hr,low
111,0.09,0.85,6,289,4,0,0,hr,high
5945,0.37,0.74,5,117,3,0,0,product_mng,medium
3066,0.93,0.7,3,159,2,0,0,sales,medium
10298,0.75,0.98,3,143,2,0,0,IT,low
8525,0.55,0.64,6,148,4,0,0,support,low
10891,0.8,0.55,4,178,2,1,0,support,low
1946,0.38,0.49,2,137,3,0,0,technical,medium
10725,0.52,0.55,3,225,2,0,0,technical,low
11737,0.69,0.66,3,215,6,0,0,sales,high
2780,0.35,0.52,5,244,3,0,0,hr,low
12885,0.72,0.79,3,221,3,0,0,product_mng,high
11223,0.97,0.66,5,234,6,0,0,technical,low
9662,0.44,0.46,3,121,3,0,0,technical,medium
12548,0.85,0.82,4,270,5,0,0,sales,low
13327,0.6,0.79,4,262,3,0,0,sales,low
118,0.37,0.57,2,133,3,0,0,technical,low
1532,0.75,0.98,4,245,5,0,0,management,low
10840,0.63,0.64,3,180,3,0,0,accounting,low
10979,0.97,0.63,5,258,2,0,0,IT,medium
13662,0.74,0.77,3,211,3,0,0,management,high
9355,0.7,0.66,4,168,3,0,0,technical,low
14874,0.1,0.9,6,299,4,0,0,marketing,low
1588,0.9,0.81,5,264,5,0,0,IT,medium
4732,0.7,0.64,4,178,3,1,1,marketing,high
7028,0.42,0.74,5,256,6,0,0,management,medium
10518,0.24,0.95,3,168,4,0,0,IT,medium
4116,0.17,0.41,4,232,3,1,0,RandD,medium
8927,0.91,0.63,4,210,3,0,0,RandD,medium
848,0.1,0.81,6,301,4,1,0,sales,medium
4493,0.68,0.52,5,203,3,0,0,IT,low
8191,0.61,0.38,2,268,3,0,0,sales,low
13359,0.72,0.53,3,179,3,0,0,support,low
977,0.11,0.87,5,303,4,0,0,IT,low
9411,0.61,0.86,3,238,2,0,0,sales,low
5573,0.17,0.79,2,126,5,0,0,marketing,medium
14442,0.92,0.99,5,255,6,0,0,sales,low
10219,0.76,0.89,4,224,2,0,0,product_mng,low
4462,0.65,0.86,4,269,2,1,0,hr,medium
9063,0.64,0.38,2,269,5,0,0,technical,low
8716,0.55,0.99,4,238,3,0,0,sales,low
14139,0.5,0.64,2,170,8,0,0,sales,low
3736,0.66,0.64,4,204,2,0,0,RandD,low
1550,0.09,0.87,7,305,4,0,0,sales,medium
5840,0.15,0.91,5,267,4,0,0,technical,low
3689,0.62,0.63,2,123,2,0,0,sales,medium
13915,0.94,0.67,4,191,3,1,0,product_mng,high
11815,0.88,0.81,4,179,3,0,0,management,high
7378,0.44,0.42,3,178,3,0,0,support,high
14552,0.37,0.47,2,141,3,0,0,technical,medium
1615,0.1,0.93,6,307,4,0,0,sales,low
13746,0.57,0.66,3,268,3,0,0,sales,low
10649,0.62,0.64,4,163,3,0,0,technical,low
7997,0.61,0.86,4,153,5,0,0,IT,medium
8097,0.54,0.97,5,233,3,1,0,marketing,low
3432,0.47,0.6,4,263,5,0,0,RandD,low
10951,0.92,0.66,4,113,3,0,0,technical,low
12322,0.61,0.47,2,253,3,0,0,sales,low
9021,0.45,0.46,3,179,2,1,0,sales,low
11354,0.62,0.97,2,271,3,0,0,sales,low
3865,0.6,0.82,4,272,3,0,0,support,low
3764,0.8,0.68,4,157,3,0,0,sales,medium
10851,0.5,0.81,3,170,2,0,0,sales,low
3491,0.83,0.99,4,226,2,0,0,technical,low
6723,0.65,0.96,5,226,2,1,0,marketing,medium
11304,0.57,0.9,5,145,3,0,0,accounting,low
11756,0.44,0.44,2,141,7,1,1,management,high
8780,0.83,0.78,5,240,3,0,0,accounting,high
7756,0.61,0.72,4,209,2,0,0,support,medium
10206,0.64,0.9,6,143,5,0,0,support,high
3401,0.72,0.84,4,195,2,0,0,technical,low
4149,0.62,0.62,4,136,2,0,0,sales,medium
4332,0.98,0.76,4,221,3,1,0,technical,low
7137,0.75,0.63,4,268,3,0,0,technical,medium
8642,0.59,0.54,4,210,3,0,0,sales,low
5995,0.79,0.57,5,230,2,0,0,technical,low
13227,0.62,0.79,4,268,6,0,0,sales,medium
5585,0.86,0.77,5,230,2,0,0,sales,medium
14340,0.37,0.45,2,151,3,0,0,support,low
14138,0.58,0.76,4,197,5,0,0,sales,low
11987,0.19,0.79,4,229,4,0,0,product_mng,medium
10628,0.65,0.75,3,214,3,0,0,sales,medium
10770,0.72,0.61,3,175,3,0,0,sales,high
8820,0.23,0.88,4,175,6,0,0,technical,low
2540,0.9,0.84,2,199,3,0,0,sales,low
4921,0.83,0.94,4,243,3,0,0,technical,low
10762,0.84,0.93,3,159,3,0,0,sales,low
13076,0.96,0.68,3,132,2,0,0,sales,medium
13445,0.99,0.94,4,167,4,0,0,support,low
1779,0.38,0.52,2,128,3,0,0,sales,medium
7197,0.53,0.94,4,202,3,1,0,sales,low
6627,0.61,0.59,3,162,2,1,0,IT,low
14268,0.1,0.81,6,309,4,0,0,technical,low
11900,0.83,0.57,2,222,2,0,0,sales,medium
13410,0.84,0.85,4,207,10,0,0,sales,low
3702,0.62,0.97,5,180,2,0,0,technical,high
985,0.11,0.55,2,137,3,1,0,RandD,low
3909,0.62,0.88,5,146,3,0,0,sales,low
674,0.46,0.5,2,157,3,0,0,IT,low
2759,0.89,0.69,3,173,3,0,0,sales,medium
5028,0.64,0.99,4,180,4,0,0,product_mng,medium
8876,0.82,0.8,4,246,3,0,0,sales,low
3899,0.95,0.81,5,120,3,0,0,marketing,low
